GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
84162        4  123038488  123293914    244      15  8162      0.30303      0.38093
132612       4  123265121  123360957    109      10  8112     0.035161      0.48598
3558         4  123362625  123412650     68       9  8138    -0.053658       0.5214
59067        4  123523783  123577212    114      15  7993      0.25909      0.39778
166379       4  123618857  123676098     99       6  7609    -0.062369      0.52487
2247         4  123712568  123829390    181      19  7779      0.15604        0.438
11162        4  123803799  123879159    111      10  8009      0.46312      0.32164
166378       4  123809225  124250605    795      15  7854      -0.2445      0.59658
10252        4  124282946  124334915     62      10  7509     0.071016      0.47169
57182        4  125575203  125668887    134      16  7842      -1.0024      0.84192
79633        4  126202003  126424087    487      33  7699       2.2553     0.012057
27152        4  128519087  128647934     96       5  7925      -1.9254      0.97291
83447        4  128616555  128705447     54       3  7923      -1.9073      0.97176
22824        4  128668453  128765228     32       3  7837      -2.0642       0.9805
10733        4  128767016  128830379     15       2  7495     -0.82734      0.79598
256471       4  128828960  128922185     20       4  7738      -2.0776      0.98113
80167        4  128851411  128967478     33       4  7932      -2.1273       0.9833
55132        4  128947421  129154086    230       4  7881       -0.668      0.74793
10424        4  129180392  129244984     66       9  7981      0.39943      0.34479
79960        4  129695779  129806379     71       9  7714     -0.32533      0.62753
132320       4  129795148  130049764    412      17  8030     -0.81336      0.79199
132321       4  129979829  130044487    121      10  8049     -0.86102      0.80539
57575        4  134035470  134122732    106       7  7465       1.0374      0.14977
132430       4  135107488  135157903    110       9  7478       2.5013    0.0061862
54510        4  138430072  138488629    107      11  7460     -0.87259      0.80856
23657        4  139075248  139198572    203      21  7690     -0.60888       0.7287
25819        4  139901913  139977093     66      10  7314     0.016018      0.49361
1998         4  139968871  140133372    171      13  8011      0.66929      0.25165
84709        4  140177317  140236492     95       6  8117       1.0402      0.14911
80155        4  140187621  140321935    189       8  8052       1.2432       0.1069
4717         4  140201071  140258705     91       5  8064       1.2709      0.10188
83452        4  140339961  140407070    120       6  7987       1.0545      0.14582
80854        4  140417192  140512577    172      25  7594     -0.18441      0.57315
4258         4  140551922  140671899    278      32  7708     0.064391      0.47433
55534        4  140627545  141110233    712      62  7635       1.7352     0.041354
60592        4  141143440  141313710    203      22  7447      0.46175      0.32213
1047         4  141299607  141383815     90       8  8078      -1.1426       0.8734
152586       4  141354529  141454531    180      11  8120      -1.5279      0.93673
255520       4  141410312  141484924     94       7  8021      -1.0207       0.8463
7350         4  141471014  141524989     98      10  7538     -0.77576      0.78106
23158        4  141531936  141712471    290      21  7656     -0.93376      0.82479
57484        4  141776708  142089630    713      56  7685     -0.24158      0.59545
27309        4  142107049  142165851    136       6  7896      0.64903      0.25816
3600         4  142522749  142665140    209      13  8002       1.5162     0.064737
8821         4  142939181  143802604   1582      54  7796      0.66784      0.25212
84640        4  144071070  144153141    125       5  8117       1.2989     0.096982
2549         4  144222680  144405718    166      12  7996       1.8968     0.028926
8467         4  144399616  144488642    114       6  7837     -0.45685      0.67611
166752       4  144488560  144656828    256       9  7794      0.13855       0.4449
2996         4  144782019  144861716     72       4  7303     -0.10747      0.54279
2994         4  144907257  144975498     49       1  7236     -0.26851      0.60585
2993         4  145020456  145096904     67       4  7373      0.73725      0.23048
64399        4  145532148  145672542    128       6  7792      0.17657      0.42992
10393        4  145905727  146054693     64       6  7671     -0.37618      0.64661
6059         4  145984156  146060676     40       5  7746     -0.30237      0.61882
54726        4  146044802  146136768     43       6  7531      -0.5695      0.71549
4086         4  146367951  146490328     82       9  7238     -0.33189      0.63001
101927681    4  146392012  146438871     21       4  7234     -0.15249       0.5606
166785       4  146505540  146591187    117      14  7849     -0.97616      0.83551
646603       4  146566356  146663949    245      23  7947      -0.1438      0.55717
152485       4  146671874  146894607    278      29  7422      0.80343      0.21086
11157        4  147061835  147121213     69       3  8062      0.58121      0.28055
84068        4  147165137  147478123    468      23  7845      0.36916        0.356
5458         4  147525045  147573623     69       6  7532       1.0579      0.14504
83894        4  147618179  147902034    307      12  7904     -0.92945      0.82367
1909         4  148367069  148476106    180      15  7832      0.71034      0.23875
55751        4  148503539  148566674     63       6  7362      -1.3939      0.91833
90826        4  148548936  148640381     17       2  7460     -0.41886      0.66234
79658        4  148618214  149003927    374      25  7374     -0.30635      0.62033
4306         4  148989915  149400850    768      50  7814      0.41766       0.3381
285423       4  150341097  150771980    363      15  7906    -0.038427      0.51533
166614       4  150964426  151188609    473      25  7778      0.35339       0.3619
987          4  151175811  151971879    632      20  7566       1.1009      0.13547
10586        4  151468077  151515845     34       3  7958       1.6754     0.046931
6189         4  151985725  152035804     26       1  6869       1.0008      0.15846
152503       4  152031433  152281797    338      15  7384      0.37983      0.35204
345062       4  152163152  152222719    110       4  7962     -0.50874      0.69453
729830       4  152295398  152601655    476       8  8060     -0.46524      0.67912
5188         4  152581808  152717175    242       8  8130      0.24884      0.40174
55294        4  153232410  153491393     73       4  7354     -0.53537       0.7038
201799       4  153537266  153636317     99      15  7495      -1.0383      0.85044
27236        4  153666091  153843064    163       8  7935      0.65184      0.25725
201798       4  153679837  153735916     63       5  7865      0.67113      0.25107
85462        4  153822265  153910848     98      14  7552      0.19383      0.42315
23321        4  154038650  154270474    451      43  7482       1.2424      0.10704
84057        4  154230801  154346247    181      14  7883     -0.39509      0.65361
23240        4  154352498  154568760    264      26  7487      -1.2946      0.90228
7097         4  154570404  154637243    141      14  7743     -0.38967      0.65161
285533       4  154621312  154716387    227      11  7877      0.26079      0.39713
6423         4  154691742  154745228    124       6  7927      0.75448      0.22528
54798        4  155145527  155447930    604      35  7833     -0.89815      0.81545
5356         4  155446149  155506585    150      11  7821      -1.6796      0.95349
2244         4  155449132  155503915    132      10  7875      -1.5943      0.94457
2243         4  155494280  155546897     52       7  8032     -0.65672      0.74432
2266         4  155515286  155568902     59       9  7677     -0.75408       0.7746
9227         4  155630163  155684270     71       9  7514     -0.34325      0.63429
166863       4  155667424  155759965    124       8  7355      -1.2517      0.89465
4887         4  156059924  156148248    272      14  7865      -1.0913      0.86242
79884        4  156253810  156333122    184      11  7800      0.30028      0.38198
2982         4  156552862  156668214    258      28  7295      -2.1739      0.98514
2983         4  156645126  156738783    197      26  7694      -1.9158      0.97231
51802        4  156740881  156822425    105      10  7608      0.80955       0.2091
6999         4  156789845  156851558     89       8  7752       1.0231      0.15313
1519         4  156835270  156910048    192      15  8005       1.1364       0.1279
56034        4  157672763  157927546    263      18  7795    -0.011038       0.5044
2743         4  157962277  158103251    223      14  7917     -0.33845      0.63249
2891         4  158106736  158297227    161      12  7928      -1.1538       0.8757
51313        4  159035732  159129202     94       5  7898      0.21093      0.41647
55314        4  159087749  159186439     68      12  7502       1.5324     0.062706
59350        4  159407866  159584524    229      11  8070      -0.7521        0.774
2110         4  159558277  159639842     37       4  7882       1.8769     0.030269
201725       4  159577827  159628407     17       3  7586       1.4508      0.07342
5481         4  159620279  159679552     46       4  7629       1.8239     0.034085
57600        4  159655182  159839202    147       3  7849     -0.18903      0.57497
152940       4  159804684  159991333    382      17  7801       2.3304    0.0098937
9693         4  159990224  160291314    340      16  7837      -1.4864      0.93141
56884        4  162295044  163120186   1953      69  7872      0.94014      0.17357
92345        4  164037860  164123073     89       9  7880     -0.19981      0.57918
4889         4  164230062  164283540    126      14  7785       0.8907      0.18655
4886         4  164235116  164300984    194      16  7726      0.86691      0.19299
55319        4  164380673  164451691    114      10  7891      -1.4815      0.93076
84076        4  164382245  164430047     72      10  7824      -1.4977       0.9329
55016        4  164435450  165340093   1834      74  7654       1.0606      0.14443
23520        4  165108159  165153863     74      10  7603       2.4094    0.0079904
100506013    4  165763156  165828676     93      15  7117      -0.4865      0.68669
101059914    4  165840646  165886778    108       8  7804     -0.20423      0.58091
152756       4  165843100  165890273    110       9  7832     -0.23255      0.59194
391712       4  165865598  165933818    173       9  7845     -0.19477      0.57721
166655       4  165918151  165972896    129      11  7410      0.13813      0.44507
201931       4  165987230  166069024    176      14  7277      0.40812      0.34159
11275        4  166093770  166254308    205      14  7764      0.45325      0.32519
6307         4  166213818  166274316    112      13  7574      -1.4746      0.92984
1363         4  166265097  166429482    612      23  7767     -0.61902      0.73205
7092         4  166759390  167036330    319      33  7473     -0.87968      0.81048
50859        4  167644535  168190741    997      50  7922      0.27582      0.39134
11199        4  168978688  169118893    186      12  7530    -0.057687        0.523
55601        4  169127442  169274958    284      13  7681      0.46011      0.32272
91351        4  169267886  169436665    529      33  7950      0.87881      0.18975
23022        4  169383215  169859608   1085      76  7739      0.91991      0.17881
84869        4  169805774  169966468    200       9  8049      -1.0417      0.85122
57630        4  170005407  170227249    356      21  7899     -0.46078      0.67752
4750         4  170304421  170568778    454      12  7967     -0.21198      0.58394
1182         4  170506672  170654338    257      12  7918      0.50063      0.30831
54969        4  170640619  170714093     37       4  7890        0.582      0.28028
9848         4  170897748  170983371    145      14  7760       1.1416      0.12681
51166        4  170971373  171047823    134      12  7870      0.21146      0.41626
442117       4  172699575  173971559   1896      65  7852       1.3551       0.0877
51809        4  174054904  174255118    208      12  7892      0.18215      0.42773
3148         4  174242527  174290595      5       2  6871     -0.10897      0.54339
8819         4  174257093  174308683      6       3  6770     -0.33169      0.62994
11341        4  174299299  174355617     36       2  7235      -0.4237      0.66411
9464         4  174437652  174486378     87      12  7459     -0.26654      0.60509
26269        4  175147809  175240415    124      13  7845      -1.0766      0.85917
80817        4  175169828  175265506    109      13  7745     -0.84848      0.80191
3248         4  175401328  175479049    226      32  7718     -0.44196      0.67074
8001         4  175535367  175785465    703      45  7803      0.55027      0.29107
11086        4  175804509  175909331    360      16  7833      0.76077       0.2234
2823         4  176544088  176958842    782      47  7760       1.7351     0.041357
116966       4  176951985  177113979    406      18  7796      0.24954      0.40147
132851       4  177095725  177151822    170      25  7966      -1.1382      0.87247
140458       4  177124824  177233722    319      28  7746       0.1741       0.4309
60559        4  177206090  177263396    187      19  7662      -0.1196       0.5476
7424         4  177594689  177748899    245       8  7790       1.0585      0.14492
55247        4  178195991  178294092    204      33  7447      0.28715        0.387
285500       4  178328692  178607453    557      30  7765     -0.88249      0.81124
175          4  178341928  178398657    119      13  7833     -0.64796      0.74149
55714        4  183030112  183734177   1632     154  7527      0.79218      0.21413
1635         4  183801244  183873630    206      20  7694      -1.8816      0.97005
80014        4  183985463  184251930    268      23  7905        1.786      0.03705
53842        4  184229220  184276927    103      15  7785      0.99538      0.15978
100132463    4  184232917  184278579     97      15  7729      0.88672      0.18761
55602        4  184330788  184379348    118       8  6925      -1.6256      0.94798
3622         4  184391220  184443422     82       8  7081    -0.050693      0.52021
60684        4  184545420  184644747    204      18  7752     -0.26541      0.60465
201965       4  184550789  184615331    115      11  7816      0.39409      0.34676
56977        4  184791509  184954679    240      38  7182     -0.27385       0.6079
133121       4  184999859  185174114    434      45  7566      0.14422      0.44266
3660         4  185298867  185430734    287      48  7408       -2.419      0.99222
201973       4  185535767  185626112    248       9  7799      0.45792      0.32351
836          4  185538850  185605629    163       8  7718      0.79333      0.21379
79682        4  185605219  185690286    340       9  7985     -0.75985      0.77633
2180         4  185666749  185782215    298      24  7513     -0.58487      0.72068
391723       4  185905001  185951958    145      11  7717     -0.51552       0.6969
291          4  186029417  186081538    105      12  7341     -0.86576      0.80669
57587        4  186070815  186160182    246       9  7615      -1.0155      0.84507
83891        4  186095773  186295120    406      18  7630      0.47496      0.31741
55805        4  186275032  186353297    131      14  7447        1.465     0.071464
353322       4  186282840  186331529     85      11  7513       1.4052     0.079979
55325        4  186310691  186382139    126      13  7424       1.6414     0.050353
441054       4  186312220  186380982    121      12  7446       1.6642     0.048037
256309       4  186356336  186427913     78      14  7259       1.7955     0.036284
27295        4  186411814  186491712    129      13  7563       1.7933     0.036462
8470         4  186496598  186912870   1176      99  7551     0.061087      0.47564
7098         4  186955309  187016252    142      21  7228      -1.2951      0.90235
25854        4  186991054  187103817    265      23  7523      -1.1032      0.86504
285440       4  187077565  187144617    161      16  7738      0.59662      0.27538
3818         4  187113502  187189625    224      17  7882        0.993      0.16035
2160         4  187152099  187220835    177      18  7837      0.60515      0.27254
4543         4  187444809  187511537    101      11  7449     -0.55661       0.7111
2195         4  187498937  187682876    254      32  7471     -0.38049      0.64821
132625       4  188881925  188936199     53       8  7296      0.41557      0.33886
205860       4  189002427  189065416    208      26  7163      0.43933      0.33021
339976       4  189025598  189078649    192      23  7214      0.81501      0.20753
2483         4  190826974  190894360     28       1  7521     -0.21875      0.58658
153478       5     105373     200087    218       8  7659      0.75955      0.22376
389257       5     156626     205468    120      11  7086      0.25481      0.39943
6389         5     183338     266815    313       9  7614      0.43432      0.33203
133957       5     194875     253333    242       5  7597      0.48737        0.313
10016        5     236736     325089    242       4  7776      0.36566      0.35731
57491        5     269291     448406    408      27  7493      0.33504       0.3688
11336        5     408305     477414    227      15  7674     -0.57742      0.71817
6550         5     463298     559549    123      15  7459     -0.32085      0.62584
55722        5     577405     665807    187      10  8073      0.48888      0.31246
11076        5     649977     728510     97      10  7454     -0.15693      0.56235
79844        5     785720     894088     26       3  6675     -0.28215      0.61108
65980        5     853850     927939     34       3  6737     -0.48139      0.68488
9319         5     857764     928164     32       3  6719     -0.55068      0.70907
85409        5     973941    1048927    102      10  7357      -1.8701      0.96926
10723        5    1040489    1147172    125      17  6956     -0.14947      0.55941
101928793    5    1046871    1093698     51       5  7069     -0.11675      0.54647
340024       5    1166710    1235232    130      23  7389       1.0101      0.15622
348932       5    1190470    1256304     99      15  7385       1.3036     0.096185
7015         5    1243282    1330178     54       8  7602       1.4403     0.074887
81037        5    1307869    1380180    135      14  7475      0.87348       0.1912
6531         5    1382905    1480543    182      24  7141      -0.3793      0.64777
79888        5    1451542    1560644    224      35  7415       1.8184     0.034503
4726         5    1766496    1826165    169      15  7485     -0.21807      0.58631
64979        5    1788499    1834956    119       9  7487      -0.5895      0.72224
50805        5    1867541    1922293    135      23  7138      0.90336      0.18317
153571       5    2717058    2765511     58       5  7252       0.1498      0.44046
153572       5    2736279    2786769    130      11  7705      0.54019      0.29453
79192        5    3561168    3611517    140      12  7644       2.4406    0.0073309
170690       5    5105443    5330412    673      77  7744     -0.41161      0.65969
23379        5    5387786    5500347    169      18  7619      0.50544      0.30663
84246        5    6362039    6413639    141      14  8042     -0.16788      0.56666
134111       5    6402460    6506834    194      28  7672    -0.084853      0.53381
54888        5    6589352    6668473    228      15  7909     -0.17801      0.57064
6715         5    6598500    6679675    213      15  7994    -0.093174      0.53712
11044        5    6679076    6767161    176      13  7862       1.6041     0.054344
108          5    7361343    7840194    802      53  7790      0.82109       0.2058
4552         5    7816299    7911237    211      26  7897     -0.25147      0.59927
134121       5    7820491    7886603    143      20  7787     -0.36566      0.64269
79072        5    7849272    7904150    119      15  7912       0.1657       0.4342
9037         5    9025138    9581233   1151     104  7798      -1.1767      0.88035
50834        5    9619109    9665463     44       6  7692      0.37983      0.35204
22948        5   10215041   10276501    180      14  7648    -0.066116      0.52636
134145       5   10215619   10285145    200      16  7584       0.1772      0.42968
134147       5   10267707   10343168     99      13  6864      0.99443      0.16001
10299        5   10318751   10450500     68       2  6813      0.55429      0.28969
83853        5   10406974   10475138     64       3  6963      0.64049      0.26093
651746       5   10529435   10667928    309      30  7676      -1.9693      0.97554
1611         5   10669342   10796387    283      14  7753       1.6443     0.050053
1501         5   10961952   11939155   1504     115  7774       1.1283      0.12959
1767         5   13680437   14046841    947      48  7784      0.97534      0.16469
7204         5   14108817   14520313    644      33  7845      0.66798      0.25207
54491        5   14546891   14626289     94      15  7732     -0.73169      0.76782
90268        5   14629783   14709842     94       8  8063    -0.081225      0.53237
56172        5   14694909   14906887    386      34  7668      -1.5557      0.94011
23194        5   15465305   15949905    660      28  7883      0.92647       0.1771
441061       5   16057474   16214897    160      17  7469      0.35055      0.36296
90441        5   16441628   16500894     88      10  7736      0.37603      0.35345
54463        5   16462922   16652167    449      41  7656      0.38202      0.35122
4651         5   16652016   16971385    669      68  7541       1.2271      0.10989
10409        5   17181932   17286954    137      18  7563      0.23387      0.40754
1016         5   19463140   20610972   1898      62  7767      0.15109      0.43995
1010         5   21740870   22888731   1713      62  7862       0.1296      0.44844
56979        5   23472724   23538706     42       8  7223      0.47816      0.31627
1008         5   24477209   24680085    415      19  7914      -1.2217      0.88909
1007         5   26870709   27073689    386      22  7793      0.87195      0.19162
1004         5   31158762   31339253    268      26  7825     -0.25553      0.60084
29102        5   31390601   31567282    258      18  7643      0.15715      0.43756
55322        5   31497373   31565165    125      11  7701      0.24467      0.40336
23037        5   31604345   32121038   1208     128  7464     0.063843      0.47455
64083        5   32114817   32209425     61       5  7503     -0.25224      0.59957
54545        5   32217111   32348114    157       8  7999      0.61299      0.26994
51663        5   32344456   32479844    233      22  7986      0.58757      0.27841
10923        5   32550605   32614185     70       6  7705      0.15046       0.4402
4883         5   32675284   32801830    247      27  7849       1.7007     0.044499
6897         5   33405802   33478196    123       8  7575      0.74244      0.22891
81792        5   33513640   33927319    851      51  7715     0.031205      0.48755
51289        5   33901491   33949023     43       4  7304      -1.2172      0.88824
51151        5   33934721   34019780     72       8  7771      0.39855      0.34511
23600        5   33977091   34043220    113       8  7921     0.084873      0.46618
114899       5   34007963   34078371     98       6  7954     -0.20709      0.58203
26064        5   34621342   34842717    590      51  7702      -1.7544      0.96032
153657       5   34804269   34909567    187      23  7907     -0.78895      0.78493
55299        5   34880820   34935787     72       8  8067      -1.1978      0.88451
134218       5   34894698   34969069     92      10  8080      -1.3765      0.91567
5810         5   34895365   34950780     68       8  8095      -1.5876      0.94381
64902        5   34988206   35083293    200      22  7680     0.050109      0.48002
5618         5   35038861   35265823    391      32  7619      -1.0724      0.85824
79925        5   35582900   35824713    502      26  7961       2.2798      0.01131
3575         5   35821977   35889705    190      15  7833     0.068252      0.47279
133690       5   35894397   35973881    191      18  8020      0.17576      0.43024
133688       5   35943191   36101639    293      22  7670      0.24112      0.40473
167127       5   36025119   36102023    140      15  7560      0.55986      0.28779
92255        5   36093414   36187015     93      12  7428    -0.039997      0.51595
6502         5   36117091   36194143     86      12  7371     -0.25837      0.60194
133686       5   36182694   36277258     78       4  7359    -0.011858      0.50473
202151       5   36237950   36337011    106      10  7453       1.0554      0.14563
6507         5   36571457   36698436    233      37  7639     -0.59216      0.72313
25836        5   36841861   37075926    165      12  7926      0.16953      0.43269
65250        5   37069423   37284530    157       9  7451      0.26906      0.39394
9631         5   37281735   37406228    127       7  7723      -1.1578      0.87652
55100        5   37344391   37762774    548      14  7746      0.24587      0.40289
2668         5   37802779   37874782    178      17  7969      0.54145       0.2941
100861519    5   37805540   37885901    208      19  7936      0.38879      0.34872
133584       5   38223511   38475582    496      37  7842      -1.2092       0.8867
3977         5   38465065   38630507    144      11  7491       1.4809     0.069311
9180         5   38810960   38945743    224      25  7802     -0.35396      0.63832
253260       5   38928022   39109505    164      13  7907       -1.925      0.97289
2533         5   39095354   39305759    350      21  7733      0.91802       0.1793
735          5   39274377   39399655    185      17  7891    -0.050259      0.52004
1601         5   39361776   39460335    149      14  7830     -0.35806      0.63985
5734         5   40645032   40706962    147       9  8051      -1.4663      0.92871
23548        5   40701678   40791072    134      10  8183      -1.7255      0.95779
5562         5   40749481   40833297    124      12  8165      -1.7518       0.9601
84674        5   40806410   40865456     94      12  8173     -0.85449      0.80358
6167         5   40821430   40870387     84      10  8141     -0.60786      0.72836
730          5   40874599   40993041    376      22  7932      -0.4547      0.67534
133558       5   40988122   41106444    319      19  8018      0.10198      0.45938
729          5   41132248   41296588    305      24  8054       0.2383      0.40583
345557       5   41297048   41545730    446      27  7952      0.75015      0.22658
5019         5   41720167   41905791    135       4  7803       1.6323     0.051309
285636       5   41869423   41931738     38       5  7472       1.3371      0.09059
26272        5   41890352   41951672     27       5  7583        1.261      0.10366
2690         5   42388577   42731980    429      18  7906     -0.15265      0.56066
100129792    5   42721920   42812539    189       7  8139    -0.082275      0.53279
6414         5   42789982   42847024    113       7  8107      0.38862      0.34878
389289       5   43029182   43075447     49       6  7636     -0.20838      0.58254
7690         5   43085985   43186351    252      11  8074     -0.14695      0.55841
167359       5   43157170   43290952    222      20  7785     -0.46074      0.67751
3157         5   43277572   43348614    112       1  8106     -0.65807      0.74475
56477        5   43366747   43447488     49       4  7694     -0.52468       0.7001
64417        5   43434354   43519171     90       2  7958      0.10709      0.45736
375444       5   43476803   43550273     66       2  7877      0.14506      0.44233
10605        5   43516369   43592521     66       2  8076      -0.1787      0.57091
23530        5   43567791   43715668     85       9  7603       2.0187      0.02176
2255         5   44295004   44424808    182      12  7888      0.27201      0.39281
10884        5   44774027   44825616     64       2  8054       0.3564      0.36077
348980       5   45245052   45731220    329      14  7628        0.574      0.28298
133418       5   49682026   49772234    131       6  7144      -1.9306      0.97323
79668        5   49926733   50152356    314      12  7958     -0.68423      0.75308
3670         5   50643958   50700564     64       5  8051      -1.0729      0.85835
53918        5   52048774   52108451    157      14  7852      0.49986      0.30859
3672         5   52049136   52259485    543      44  7824      0.58627      0.27885
3673         5   52250156   52400609    444      23  8094    -0.037511      0.51496
4338         5   52381509   52440602    176      18  7867       1.1783      0.11934
10468        5   52741183   52792964     95      13  7493     -0.25181      0.59941
4724         5   52821464   52989171    385      20  7957     -0.87001      0.80785
54622        5   53170578   53641403   1028      65  7773      0.82476      0.20475
8988         5   53716431   53762214    148      19  7730     -0.49945      0.69127
112574       5   53778589   53852416    282      17  7986      0.58759       0.2784
11082        5   54263695   54316414    123      13  7491      0.16836      0.43315
3003         5   54285107   54339960     98      10  7355      0.45874      0.32321
3001         5   54363474   54416080     59       3  8195       1.2416       0.1072
166979       5   54398799   54504005    204      11  7948     -0.17444      0.56924
493869       5   54420984   54473129     88       7  8121     0.090687      0.46387
345643       5   54505425   54558143     93       8  7486       -2.269      0.98837
10309        5   54516980   54564508     68       7  7318      -2.4849      0.99352
54505        5   54542073   54638521     90       4  7691       -1.814      0.96516
23517        5   54568576   54731409    229       4  7978       -1.977      0.97598
8611         5   54710670   54865906    229       6  7864      -2.1919      0.98581
153129       5   54911673   55043163    382       6  8064      -1.3082       0.9046
54514        5   54998845   55122975    181      13  7790      -1.9164      0.97234
133396       5   55112207   55228682    146      16  7746      -1.4909        0.932
3572         5   55220923   55325821    100       6  7806       1.8324     0.033446
79722        5   55385507   55564186    228      24  7287      0.14209      0.44351
101928448    5   55799692   55865983    126      22  7265        1.108      0.13392
4214         5   56075900   56201979    215      11  7616      -1.2767      0.89915
133383       5   56170087   56231359    120      10  7693      -1.5349      0.93759
166968       5   56205429   56282957    163      13  7635      -1.5197       0.9357
65056        5   56434676   56570506    142       9  7802     -0.11371      0.54527
345651       5   56765843   56813636     88      13  8012     -0.54354      0.70662
10769        5   57739809   57790966    185      18  7909       1.2641      0.10309
202309       5   57752262   57802185    182      16  7861       1.1434      0.12644
115827       5   57842950   58165221    749      48  7940      0.26882      0.39404
5144         5   58254865   59818925   2887     119  7934      -0.5192      0.69819
55789        5   59882739   60030993    155       6  8009       1.2165       0.1119
79993        5   60037616   60175101    206      15  7898       1.7006      0.04451
1161         5   60159659   60275905    172       9  8129       2.1567     0.015516
91942        5   60205956   60458864    379      11  8080       1.9962     0.022955
643155       5   60443536   60493302     84       9  7710       1.5215     0.064063
57688        5   60593100   60851999    243      13  7937     0.086164      0.46567
285668       5   60898636   61012362    228      24  7905     -0.82668      0.79579
3796         5   61566989   61693011    232      13  8137       1.4006     0.080664
51194        5   61664522   61934416    362      11  8090       2.0347     0.020938
27292        5   61674351   61734728    105       8  8155       1.9817     0.023756
100130733    5   61839562   61887275     57       6  8076        2.122     0.016918
3350         5   63245875   63293119     52       5  7839      -1.3659      0.91402
285671       5   63426671   63678704    255       9  8085      0.50225      0.30775
401190       5   63766774   63919285    259      23  7787     -0.57342      0.71682
100132916    5   63951135   64024017     85      11  7631     -0.97634      0.83555
285672       5   64003975   64099496    118      10  8009     -0.61242      0.72987
10283        5   64029755   64324590    441      15  8061     -0.56802      0.71499
11174        5   64434563   64812704    610      27  7864     -0.42531       0.6647
64105        5   64803593   64893995    205       8  7891      0.18615      0.42616
23398        5   64824063   64893376    152       6  7866      0.24535      0.40309
373          5   64875507   64955187    183       8  8141      0.19641      0.42214
80006        5   64885558   64971954    192       8  8120      0.15298      0.43921
54557        5   64951755   65053648    186      13  7945     -0.89354      0.81421
57486        5   64983023   65135111    303      21  7960      -1.3027      0.90366
55914        5   65187382   65386851    155      10  7349        0.718      0.23638
140890       5   65405046   65489444     97       8  7677       1.6103     0.053661
375449       5   65857176   66475426   1084      62  7770       1.0034      0.15784
4064         5   66467205   66527617     66      10  7376      0.92817      0.17666
5295         5   67476584   67607649    201      29  7773    -0.026408      0.51053
64924        5   68354776   68436899    205      16  7885      0.25506      0.39934
891          5   68427837   68484072    119      10  7872        1.872     0.030604
64946        5   68450375   68516184    139       7  8038       2.1007     0.017833
92259        5   68478573   68535985    113       6  8072       2.2547     0.012077
1022         5   68495622   68583257    180       9  8194       2.2288     0.012913
202243       5   68566519   68663623    136       7  7976       1.7368     0.041211
5884         5   68630124   68720628     92       4  7720      0.69387      0.24388
6880         5   68637551   68700840     57       4  7683      0.69101      0.24478
153562       5   68675939   68748701     87       3  7737      0.50028      0.30844
55814        5   70716442   70873649    209       5  8063       1.7901     0.036722
64087        5   70848115   70964533    161       7  8019       1.7238     0.042372
9607         5   70979990   71026875     77       7  7817      0.25813      0.39815
4131         5   71368118   71515397    250      36  7659       1.8414     0.032779
23107        5   71505236   71651084     78      10  7664       1.3648     0.086166
79810        5   71581200   71666544     32       7  7597       1.0323      0.15097
167465       5   71728238   71838249    210      12  7889     0.005894      0.49765
3842         5   72077418   72220215    200      12  8104       1.7611     0.039108
115548       5   72216808   72396349    220      10  8044       1.4466     0.074002
134285       5   72375286   72437765    113      15  7753       1.0438      0.14828
134288       5   72429080   72481073    174      16  7908      -1.9933      0.97688
2297         5   72732083   72779352     49       7  7389      0.62414      0.26627
689          5   72759250   72811448    104       7  7359       1.4076     0.079625
84135        5   72826568   72888984    129      11  7773      -1.2803      0.89979
57763        5   72838025   72896521    104       7  8139      -1.1471      0.87432
64283        5   72886983   73247818    685      41  7697     -0.25837      0.60194
3074         5   73900547   74027113    251      35  7783     -0.67487      0.75012
8507         5   73913231   73972249    115      17  7661      -0.7876      0.78453
84340        5   74007029   74098196    129       8  7828     -0.94127      0.82672
10412        5   74027816   74082737     73       6  7854     -0.94488      0.82764
26049        5   74063399   74198832    189      10  7912      -1.1406      0.87298
51301        5   74313246   74385743    124      12  7669     -0.26074      0.60285
256006       5   74354122   74567703    294       7  7467     0.065911      0.47372
3156         5   74597159   74667926    122      10  8013      -1.0766      0.85917
10087        5   74656928   74842806    198      11  7901       0.1196       0.4524
51426        5   74772657   74905646    127       8  7908       0.3924      0.34738
728780       5   74872301   74977671    136      11  7802     -0.30825      0.62105
134359       5   74960023   75048313    202      12  7885      -1.2076       0.8864
22987        5   75343997   75659764    686      43  7724      -1.3394      0.90979
10788        5   75664131   76013957    705      48  7662     -0.76344       0.7774
2151         5   75901307   75954259    236      13  7737      -1.2735      0.89858
2149         5   75976868   76041595    149      12  7941      0.45247      0.32547
2150         5   76079833   76141140    113       9  7766       1.3004     0.096726
170591       5   76110826   76227056    167      15  7278      0.61919       0.2679
1393         5   76213680   76275299    132      16  7729      0.87828       0.1899
55109        5   76291210   76371059    158      18  7995     -0.20732      0.58212
84327        5   76362532   76418030     95      12  7589      0.28724      0.38696
8622         5   76441082   76734081    527      37  7699     -0.92787      0.82326
55255        5   76717622   76823332    250      10  7925     0.063143      0.47483
23440        5   76914537   76969522     69       9  7564      0.34044      0.36676
6902         5   76976995   77107185    342      12  8031      0.77714      0.21854
8546         5   77288150   77625579    468      13  7895     -0.45716      0.67622
9522         5   77621339   77786562    259       9  7719     -0.75749      0.77562
