GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,symbol,P_bonf,P_fdr
4774,1,61507946,61938460,567,64,7600,1.5739,0.057758,NFIA,1.0,0.9287220831876964
1027,12,12835302,12885305,82,12,7684,1.5735,0.057799,CDKN1B,1.0,0.9287220831876964
646851,22,38964125,39087634,175,2,7860,1.5732,0.057836,FAM227A,1.0,0.9287220831876964
8405,17,47666246,47790525,93,15,7928,1.573,0.057858,SPOP,1.0,0.9287220831876964
51156,14,94739648,94794608,123,19,7746,1.5728,0.05788,SERPINA10,1.0,0.9287220831876964
25777,22,39120719,39197338,75,9,7749,1.5723,0.057935,SUN2,1.0,0.9287220831876964
4283,4,76912623,76963641,144,6,7347,1.5719,0.057982,CXCL9,1.0,0.9287220831876964
4698,7,123171083,123232958,106,11,8059,1.5718,0.057993,NDUFA5,1.0,0.9287220831876964
27032,3,130534327,130745556,208,15,7715,1.5718,0.057995,ATP2C1,1.0,0.9287220831876964
9583,8,23274687,23350244,135,14,7747,1.5717,0.058005,ENTPD4,1.0,0.9287220831876964
401409,7,140068843,140136653,145,19,7439,1.5717,0.058015,RAB19,1.0,0.9287220831876964
9870,14,75117955,75214807,80,5,7840,1.5715,0.05803,AREL1,1.0,0.9287220831876964
55530,12,109294658,109407453,101,16,7414,1.5704,0.058162,SVOP,1.0,0.9287220831876964
7791,7,143043338,143098204,61,16,6846,1.5691,0.058308,ZYX,1.0,0.9287220831876964
84733,17,77716977,77771449,41,7,6907,1.5689,0.058334,CBX2,1.0,0.9287220831876964
8675,20,57191309,57264582,123,19,7682,1.5676,0.058487,STX16,1.0,0.9287220831876964
29995,3,8508493,8619811,233,20,7494,1.5673,0.058526,LMCD1,1.0,0.9287220831876964
399671,14,73935189,74060651,135,21,7497,1.5669,0.058566,HEATR4,1.0,0.9287220831876964
100526772,3,52857131,52966597,174,8,8016,1.5667,0.058587,TMEM110-MUSTN1,1.0,0.9287220831876964
26281,8,16840334,16894674,186,25,7436,1.5655,0.058727,FGF20,1.0,0.9287220831876964
1974,3,186466361,186517686,76,15,7565,1.5649,0.0588,EIF4A2,1.0,0.9287220831876964
29919,18,21048434,21123311,101,8,7583,1.5646,0.058844,C18orf8,1.0,0.9287220831876964
83478,4,86033860,86933823,2142,65,7832,1.5638,0.058937,ARHGAP24,1.0,0.9287220831876964
118460,16,70274134,70320833,8,2,7618,1.5635,0.058966,EXOSC6,1.0,0.9287220831876964
146223,16,66638653,66765610,96,8,8060,1.563,0.059026,CMTM4,1.0,0.9287220831876964
3883,17,39492344,39542064,57,6,8044,1.5627,0.059067,KRT33A,1.0,0.9287220831876964
2641,2,162989379,163043914,24,2,7018,1.5618,0.059166,GCG,1.0,0.9287220831876964
28990,3,130722721,130780698,75,5,7793,1.5617,0.059174,ASTE1,1.0,0.9287220831876964
51593,7,100437701,100496285,65,4,7833,1.5617,0.059182,SRRT,1.0,0.9287220831876964
23135,17,7702521,7768118,65,14,7271,1.5613,0.059223,KDM6B,1.0,0.9287220831876964
6195,1,26821249,26911520,121,11,7305,1.5612,0.059243,RPS6KA1,1.0,0.9287220831876964
391253,20,44315988,44364335,123,6,7716,1.5607,0.059301,SPINT4,1.0,0.9287220831876964
960,11,35125417,35263949,318,37,7707,1.5603,0.059339,CD44,1.0,0.9287220831876964
10106,12,58203710,58275747,54,3,7867,1.5601,0.059369,CTDSP2,1.0,0.9287220831876964
8995,1,173000360,173055103,60,6,7429,1.56,0.059381,TNFSF18,1.0,0.9287220831876964
92014,9,37867572,37939350,80,10,8104,1.5588,0.059517,SLC25A51,1.0,0.9287220831876964
360030,12,7882812,7936717,103,9,7592,1.5587,0.059533,NANOGNB,1.0,0.9287220831876964
10944,11,16725148,16789901,70,8,7967,1.5583,0.059583,C11orf58,1.0,0.9287220831876964
55920,1,17723251,17801250,149,9,7870,1.5579,0.059631,RCC2,1.0,0.9287220831876964
57691,6,56876343,56930023,47,5,7927,1.5572,0.059707,KIAA1586,1.0,0.9287220831876964
53942,11,98856706,100239616,4053,157,7864,1.557,0.05973,CNTN5,1.0,0.9287220831876964
7783,16,21198773,21260831,88,15,7332,1.5568,0.059761,ZP2,1.0,0.9287220831876964
7695,19,12238872,12310064,63,3,7916,1.5566,0.059786,ZNF136,1.0,0.9287220831876964
6695,5,136300987,136870018,973,55,7918,1.5561,0.059838,SPOCK1,1.0,0.9287220831876964
60481,6,53122196,53248977,260,12,7958,1.5561,0.05984,ELOVL5,1.0,0.9287220831876964
79805,1,213088887,213174986,106,16,7588,1.556,0.059856,VASH2,1.0,0.9287220831876964
220296,11,124779089,124841308,107,18,7525,1.5557,0.059893,HEPACAM,1.0,0.9287220831876964
23283,10,53445246,53494355,119,10,7757,1.5547,0.060005,CSTF2T,1.0,0.9287220831876964
5802,19,5195514,5375814,346,51,7119,1.554,0.060087,PTPRS,1.0,0.9287220831876964
9032,17,4640187,4696506,89,16,7091,1.5537,0.060132,TM4SF5,1.0,0.9287220831876964
79882,14,88994253,89089853,90,9,7835,1.5526,0.060258,ZC3H14,1.0,0.9287220831876964
3737,1,111126202,111209096,153,19,7563,1.5513,0.060414,KCNA2,1.0,0.9287220831876964
56888,2,85163231,85296595,96,6,7567,1.5512,0.060432,KCMF1,1.0,0.9287220831876964
23333,7,34958491,35112653,321,10,7985,1.5509,0.060468,DPY19L1,1.0,0.9287220831876964
79605,1,230447392,230596674,305,23,7567,1.5504,0.060522,PGBD5,1.0,0.9287220831876964
3714,14,105597318,105670161,85,8,6990,1.5504,0.060524,JAG2,1.0,0.9287220831876964
3312,11,122918200,122968074,92,6,7592,1.5501,0.060558,HSPA8,1.0,0.9287220831876964
10229,16,19043917,19101417,72,5,7711,1.5495,0.060629,COQ7,1.0,0.9287220831876964
7786,12,53863456,53928444,40,7,7547,1.5485,0.060748,MAP3K12,1.0,0.9287220831876964
84684,14,35968248,36016260,35,6,7696,1.5481,0.0608,INSM2,1.0,0.9287220831876964
54102,21,36006612,36100525,170,12,7894,1.5479,0.060827,CLIC6,1.0,0.9287220831876964
9854,11,118942771,118998304,98,10,7833,1.5478,0.060837,C2CD2L,1.0,0.9287220831876964
10978,11,57390216,57439337,51,5,7507,1.5474,0.060889,CLP1,1.0,0.9287220831876964
130749,2,207769278,207844198,135,16,7621,1.5459,0.061061,CPO,1.0,0.9287220831876964
81575,12,12843851,12954400,161,27,7477,1.5459,0.061068,APOLD1,1.0,0.9287220831876964
23546,19,48832559,48889634,102,10,7643,1.5454,0.061128,SYNGR4,1.0,0.9287220831876964
57469,19,46984448,47034169,124,16,7652,1.545,0.06117,PNMAL2,1.0,0.9287220831876964
375346,3,52860772,52966597,169,8,8056,1.5443,0.061261,TMEM110,1.0,0.9287220831876964
219539,11,57402560,57452417,51,5,7484,1.5442,0.061269,YPEL4,1.0,0.9287220831876964
10654,1,154887208,154944484,40,4,7520,1.5439,0.061308,PMVK,1.0,0.9287220831876964
390201,11,59470389,59516318,71,4,8069,1.5432,0.061386,OR10V1,1.0,0.9287220831876964
6640,20,31985763,32066698,40,4,7567,1.5432,0.061388,SNTA1,1.0,0.9287220831876964
440279,15,54235557,54930806,1839,78,7854,1.5416,0.061586,UNC13C,1.0,0.9287220831876964
3460,21,34740202,34819828,135,15,7478,1.5414,0.061612,IFNGR2,1.0,0.9287220831876964
1028,11,2894448,2942063,90,19,7081,1.5413,0.061619,CDKN1C,1.0,0.9287220831876964
11148,3,107980353,108107132,281,14,7650,1.5409,0.061674,HHLA2,1.0,0.9287220831876964
7553,8,146017855,146082893,94,3,7849,1.5404,0.061734,ZNF7,1.0,0.9287220831876964
115650,22,42311036,42357821,99,9,7969,1.5383,0.06199,TNFRSF13C,1.0,0.9287220831876964
123920,16,66602935,66657795,29,5,7534,1.5382,0.061999,CMTM3,1.0,0.9287220831876964
54899,3,58283617,58421815,505,14,8096,1.5377,0.062066,PXK,1.0,0.9287220831876964
7705,19,36670504,36739676,138,9,7723,1.5366,0.062193,ZNF146,1.0,0.9287220831876964
5076,10,102460316,102599698,182,18,7695,1.5362,0.062241,PAX2,1.0,0.9287220831876964
80298,12,107361069,107415944,61,8,7680,1.5362,0.062246,MTERF2,1.0,0.9287220831876964
390083,11,5933577,5979524,134,11,7803,1.5361,0.062259,OR56A3,1.0,0.9287220831876964
23354,19,36068646,36126251,77,12,7660,1.5359,0.062286,HAUS5,1.0,0.9287220831876964
79809,2,166719872,166845348,191,15,7910,1.5355,0.062335,TTC21B,1.0,0.9287220831876964
4321,11,102723464,102780764,96,16,7610,1.535,0.062389,MMP12,1.0,0.9287220831876964
4651,5,16652016,16971385,669,68,7548,1.5346,0.062447,MYO10,1.0,0.9287220831876964
145447,14,51303878,51381688,130,18,7628,1.5343,0.062484,ABHD12B,1.0,0.9287220831876964
26279,1,20429143,20481059,58,15,7084,1.5342,0.062485,PLA2G2D,1.0,0.9287220831876964
3479,12,102779645,102910563,122,12,7730,1.5339,0.062532,IGF1,1.0,0.9287220831876964
2308,13,41119801,41275734,190,8,7543,1.5331,0.062628,FOXO1,1.0,0.9287220831876964
54462,10,86053342,86288276,562,16,8077,1.5328,0.062669,CCSER2,1.0,0.9287220831876964
4205,15,100071133,100266688,248,19,7705,1.5307,0.062927,MEF2A,1.0,0.9287220831876964
8170,18,42757947,43273072,1205,77,7862,1.5302,0.062986,SLC14A2,1.0,0.9287220831876964
11102,3,58256972,58315920,203,12,8064,1.5299,0.063016,RPP14,1.0,0.9287220831876964
51075,11,57444995,57518445,68,5,7631,1.5291,0.063124,TMX2,1.0,0.9287220831876964
23285,1,92597609,92660280,54,3,7546,1.5289,0.063141,KIAA1107,1.0,0.9287220831876964
93627,4,106957233,107272861,452,10,8140,1.5287,0.063168,TBCK,1.0,0.9287220831876964
57699,6,36698549,36842220,374,40,8024,1.5284,0.063206,CPNE5,1.0,0.9287220831876964
23430,16,1271273,1318494,38,6,6838,1.5275,0.06332,TPSD1,1.0,0.9287220831876964
25921,11,57400223,57478659,77,7,7502,1.5275,0.063321,ZDHHC5,1.0,0.9287220831876964
84313,17,40890454,40941618,17,3,7788,1.5271,0.063372,VPS25,1.0,0.9287220831876964
55299,5,34880820,34935787,72,8,8078,1.5271,0.063372,BRIX1,1.0,0.9287220831876964
79782,3,169547029,169622723,141,12,7770,1.526,0.063502,LRRC31,1.0,0.9287220831876964
114134,12,40138823,40534847,636,35,7907,1.5255,0.063569,SLC2A13,1.0,0.9287220831876964
57496,16,14130178,14370633,161,6,7079,1.5253,0.063597,MKL2,1.0,0.9287220831876964
6344,2,120187419,120317028,183,13,7679,1.5252,0.063599,SCTR,1.0,0.9287220831876964
84101,12,95900336,95980278,197,23,7604,1.5248,0.063649,USP44,1.0,0.9287220831876964
1629,1,100642478,100750409,150,6,7875,1.5237,0.063786,DBT,1.0,0.9287220831876964
2937,20,33506236,33578794,118,9,8032,1.5237,0.063788,GSS,1.0,0.9287220831876964
79792,8,144600383,144655232,167,13,7695,1.5236,0.063801,GSDMD,1.0,0.9287220831876964
1638,13,95081835,95166936,245,22,7699,1.5234,0.063825,DCT,1.0,0.9287220831876964
23208,1,155794260,155864990,53,4,7114,1.5232,0.06385,SYT11,1.0,0.9287220831876964
23149,19,17823527,17909377,171,15,7148,1.5231,0.06387,FCHO1,1.0,0.9287220831876964
29072,3,47047898,47240467,115,3,7904,1.5222,0.063982,SETD2,1.0,0.9287220831876964
403278,3,98037698,98083663,99,8,7677,1.521,0.064127,OR5K4,1.0,0.9287220831876964
57644,20,33508704,33600240,160,11,8088,1.5209,0.064142,MYH7B,1.0,0.9287220831876964
8771,20,62293004,62340051,127,11,7758,1.5208,0.064154,TNFRSF6B,1.0,0.9287220831876964
128312,1,228610808,228656259,49,4,7640,1.5208,0.064158,HIST3H2BB,1.0,0.9287220831876964
5693,14,23475752,23539429,56,12,7283,1.5204,0.064206,PSMB5,1.0,0.9287220831876964
116092,20,44385576,44450066,135,8,7921,1.5204,0.064211,DNTTIP1,1.0,0.9287220831876964
6229,10,79758518,79826571,13,2,6744,1.5203,0.064214,RPS24,1.0,0.9287220831876964
5549,1,203409883,203470480,22,1,7143,1.5202,0.064235,PRELP,1.0,0.9287220831876964
831,5,95962741,96120387,374,27,7959,1.52,0.064256,CAST,1.0,0.9287220831876964
8204,21,16323556,16473224,198,26,7764,1.5195,0.064314,NRIP1,1.0,0.9287220831876964
6794,19,1170798,1238434,33,6,6532,1.5194,0.064337,STK11,1.0,0.9287220831876964
2658,10,48403092,48451853,63,10,7591,1.5193,0.064342,GDF2,1.0,0.9287220831876964
25912,1,154169183,154228273,50,4,7521,1.5181,0.064495,C1orf43,1.0,0.9287220831876964
285231,3,48378709,48446190,87,5,7570,1.5177,0.064551,FBXW12,1.0,0.9287220831876964
79748,15,75070194,75128099,34,2,7338,1.5175,0.064572,LMAN1L,1.0,0.9287220831876964
441925,1,242086069,242132364,17,5,7238,1.5169,0.06464,BECN2,1.0,0.9287220831876964
4802,1,41122242,41247275,206,11,8131,1.5166,0.064687,NFYC,1.0,0.9287220831876964
59307,11,395716,452454,66,9,6977,1.5157,0.064802,SIGIRR,1.0,0.9287220831876964
2947,1,110266554,110318660,93,13,7745,1.5144,0.064964,GSTM3,1.0,0.9287220831876964
84501,16,89859883,89947727,189,13,7182,1.5143,0.06497,SPIRE2,1.0,0.9287220831876964
260293,1,47392036,47526423,181,13,7391,1.5132,0.06512,CYP4X1,1.0,0.9287220831876964
55260,19,48825613,48902489,131,13,7621,1.5123,0.065228,TMEM143,1.0,0.9287220831876964
57718,14,94605649,94756092,258,11,7681,1.5121,0.065255,PPP4R4,1.0,0.9287220831876964
22930,2,135774835,135938280,122,4,7101,1.5116,0.065313,RAB3GAP1,1.0,0.9287220831876964
84869,4,169805774,169966468,200,9,8058,1.5114,0.065342,CBR4,1.0,0.9287220831876964
65266,17,40897632,40959084,13,3,7544,1.5112,0.065365,WNK4,1.0,0.9287220831876964
50833,7,122624759,122670754,95,9,8036,1.5111,0.065378,TAS2R16,1.0,0.9287220831876964
322,11,6406355,6475644,80,11,7642,1.5109,0.065402,APBB1,1.0,0.9287220831876964
222658,6,36375544,36468918,157,6,7726,1.5106,0.065443,KCTD20,1.0,0.9287220831876964
55308,16,70345764,70417286,21,3,8105,1.5098,0.065546,DDX19A,1.0,0.9287220831876964
9518,19,18461968,18509986,53,7,6778,1.5088,0.065672,GDF15,1.0,0.9287220831876964
5310,16,2128709,2220899,76,6,6784,1.5088,0.06568,PKD1,1.0,0.9287220831876964
51752,5,96086514,96184848,375,20,8088,1.5085,0.065715,ERAP1,1.0,0.9287220831876964
10456,1,154210039,154258351,44,5,7678,1.5081,0.065758,HAX1,1.0,0.9287220831876964
55690,11,65802747,66022218,266,10,7974,1.508,0.065772,PACS1,1.0,0.9287220831876964
7799,1,13991714,14161574,216,18,7830,1.506,0.066036,PRDM2,1.0,0.9287220831876964
126767,1,12741118,12798726,106,10,7524,1.5055,0.066091,AADACL3,1.0,0.9287220831876964
55007,22,45670081,45747836,176,15,7064,1.5053,0.06612,FAM118A,1.0,0.9287220831876964
10896,1,186334704,186380587,72,9,7786,1.505,0.066159,OCLM,1.0,0.9287220831876964
51276,19,38045155,38120673,85,8,7478,1.5048,0.066188,ZNF571,1.0,0.9287220831876964
170960,4,423773,527960,178,12,7935,1.5046,0.066208,ZNF721,1.0,0.9287220831876964
239,17,6864384,6924055,111,10,7571,1.5039,0.066308,ALOX12,1.0,0.9287220831876964
25950,1,95664711,95722781,110,12,8011,1.5038,0.066322,RWDD3,1.0,0.9287220831876964
7424,4,177594689,177748899,244,8,7799,1.5036,0.066341,VEGFC,1.0,0.9287220831876964
1758,4,88536454,88595513,123,14,8037,1.5027,0.066452,DMP1,1.0,0.9287220831876964
60526,2,20873788,21057890,215,22,7897,1.5022,0.066521,LDAH,1.0,0.9287220831876964
11144,22,38904954,39001201,58,3,7935,1.502,0.066548,DMC1,1.0,0.9287220831876964
84818,3,9923758,9985305,89,8,7453,1.5016,0.066602,IL17RC,1.0,0.9287220831876964
280664,20,44303290,44368658,181,7,7764,1.5014,0.066624,WFDC10B,1.0,0.9287220831876964
9815,12,110357607,110469194,77,8,7955,1.5013,0.066637,GIT2,1.0,0.9287220831876964
51466,14,100450719,100620573,224,20,7604,1.5009,0.066694,EVL,1.0,0.9287220831876964
3690,17,45296208,45400077,269,17,7799,1.5002,0.066775,ITGB3,1.0,0.9287220831876964
122616,14,105417125,105476056,78,6,7496,1.4997,0.066841,C14orf79,1.0,0.9287220831876964
359787,12,7829089,7880155,151,25,7399,1.4987,0.066981,DPPA3,1.0,0.9287220831876964
124512,17,74687912,74739962,94,7,7867,1.498,0.067067,METTL23,1.0,0.9287220831876964
22974,20,30291904,30399605,123,6,8087,1.498,0.067072,TPX2,1.0,0.9287220831876964
55012,14,35544678,35626868,181,15,7880,1.4977,0.067112,PPP2R3C,1.0,0.9287220831876964
339862,3,17969064,18320414,513,23,7911,1.4969,0.067216,LOC339862,1.0,0.9287220831876964
2949,1,110219406,110270890,44,8,7237,1.4968,0.067216,GSTM5,1.0,0.9287220831876964
7936,6,31909864,31961864,24,6,6934,1.4953,0.067423,NELFE,1.0,0.9287220831876964
860,6,45261054,45528819,409,27,7814,1.4952,0.067427,RUNX2,1.0,0.9287220831876964
9069,7,89997648,90055268,94,11,7789,1.4952,0.067433,CLDN12,1.0,0.9287220831876964
51059,8,139132266,139544065,775,64,7635,1.4947,0.067493,FAM135B,1.0,0.9287220831876964
2840,2,128368439,128420213,109,13,7371,1.494,0.067591,GPR17,1.0,0.9287220831876964
22907,3,47809399,47901686,46,2,7824,1.4935,0.067648,DHX30,1.0,0.9287220831876964
1797,6,31927588,31975032,5,2,7012,1.4925,0.067779,DXO,1.0,0.9287220831876964
51182,10,14845159,14923740,84,10,7346,1.4921,0.067831,HSPA14,1.0,0.9287220831876964
721,6,31947572,32013195,2,1,7023,1.492,0.067852,C4B,1.0,0.9287220831876964
80335,3,52278438,52347659,62,4,8097,1.4907,0.068023,WDR82,1.0,0.9287220831876964
284697,1,92510862,92623397,86,4,7619,1.4903,0.068066,BTBD8,1.0,0.9287220831876964
4648,2,128258378,128405303,277,18,7727,1.4903,0.068076,MYO7B,1.0,0.9287220831876964
10668,14,54941587,55015334,41,3,7931,1.4892,0.068223,CGRRF1,1.0,0.9287220831876964
126017,19,53935989,54007546,142,26,6991,1.4882,0.068355,ZNF813,1.0,0.9287220831876964
54852,15,69556294,69709976,141,8,7654,1.4867,0.068552,PAQR5,1.0,0.9287220831876964
10463,4,41957516,42099551,260,3,7809,1.4864,0.068586,SLC30A9,1.0,0.9287220831876964
94120,6,159030931,159195908,379,35,7722,1.4858,0.068668,SYTL3,1.0,0.9287220831876964
9701,22,50746746,50893519,210,14,7758,1.4851,0.068761,PPP6R2,1.0,0.9287220831876964
23255,18,8670659,8842776,375,48,7634,1.4846,0.068822,MTCL1,1.0,0.9287220831876964
2519,6,143805949,143868020,129,19,7599,1.4843,0.068863,FUCA2,1.0,0.9287220831876964
219833,11,128759460,128811126,102,13,7485,1.4842,0.06888,C11orf45,1.0,0.9287220831876964
5984,3,186497681,186559484,96,12,7513,1.4838,0.068928,RFC4,1.0,0.9287220831876964
90120,9,138996427,139045731,87,9,7196,1.4836,0.068954,C9orf69,1.0,0.9287220831876964
266722,13,96708093,97501816,1122,41,7961,1.4834,0.068981,HS6ST3,1.0,0.9287220831876964
2206,11,59820734,59875940,119,8,7631,1.4831,0.069019,MS4A2,1.0,0.9287220831876964
4173,8,48837763,48900720,12,3,6741,1.4825,0.069103,MCM4,1.0,0.9287220831876964
81688,6,24695089,24756064,72,11,7603,1.4811,0.069286,C6orf62,1.0,0.9287220831876964
84951,17,38622080,38692933,66,10,7673,1.4805,0.069369,TNS4,1.0,0.9287220831876964
6272,1,109842187,109975563,120,4,7783,1.4802,0.06941,SORT1,1.0,0.9287220831876964
163255,19,38007273,38115080,121,11,7465,1.4801,0.069424,ZNF540,1.0,0.9287220831876964
138882,9,125280449,125326441,204,15,7585,1.4795,0.069498,OR1N2,1.0,0.9287220831876964
63935,20,44528313,44586732,80,10,7554,1.479,0.069577,PCIF1,1.0,0.9287220831876964
4664,2,191478621,191567492,120,11,7693,1.4789,0.069583,NAB1,1.0,0.9287220831876964
4094,16,79617745,79669622,68,19,7257,1.4786,0.069623,MAF,1.0,0.9287220831876964
608,16,12023964,12071925,70,9,6824,1.4783,0.069669,TNFRSF17,1.0,0.9287220831876964
57536,18,34374069,34822095,601,9,8100,1.4781,0.069695,KIAA1328,1.0,0.9287220831876964
54516,6,153298400,153358925,138,15,7979,1.4779,0.069716,MTRF1L,1.0,0.9287220831876964
140686,20,44392847,44455547,120,8,7953,1.4769,0.069854,WFDC3,1.0,0.9287220831876964
10560,1,169423147,169490208,114,17,7607,1.4765,0.069909,SLC19A2,1.0,0.9287220831876964
55771,17,57197860,57294070,96,6,8057,1.4753,0.070069,PRR11,1.0,0.9287220831876964
81494,1,196911667,196988804,97,9,7665,1.4746,0.07016,CFHR5,1.0,0.9287220831876964
116835,20,3678317,3743758,121,15,7394,1.4745,0.070177,HSPA12B,1.0,0.9287220831876964
56256,1,210371195,210430252,96,13,7868,1.4745,0.070178,SERTAD4,1.0,0.9287220831876964
91057,11,27350061,27419795,139,14,7923,1.4743,0.070206,CCDC34,1.0,0.9287220831876964
84441,11,95701440,96111344,886,86,7811,1.4742,0.07022,MAML2,1.0,0.9287220831876964
7205,7,100429950,100481076,56,5,7958,1.4736,0.070298,TRIP6,1.0,0.9287220831876964
54832,15,62134588,62387664,428,10,8008,1.4735,0.07031,VPS13C,1.0,0.9287220831876964
25932,1,25036760,25180815,115,6,7752,1.4725,0.070441,CLIC4,1.0,0.9287220831876964
140578,21,19365190,19649687,623,60,7400,1.4722,0.070479,CHODL,1.0,0.9287220831876964
1003,16,66365525,66448689,163,20,7559,1.4717,0.070552,CDH5,1.0,0.9287220831876964
823,11,64913686,64989477,112,14,7552,1.471,0.070645,CAPN1,1.0,0.9287220831876964
808,19,47069512,47124039,97,14,7393,1.4709,0.070657,CALM3,1.0,0.9287220831876964
3151,1,26763902,26813133,51,7,7492,1.4708,0.070666,HMGN2,1.0,0.9287220831876964
403277,3,98074510,98120475,95,7,7785,1.4707,0.07069,OR5K3,1.0,0.9287220831876964
119180,10,30890708,30953647,185,20,8043,1.4706,0.070705,LYZL2,1.0,0.9287220831876964
3418,15,90616283,90680730,156,12,7171,1.4703,0.070742,IDH2,1.0,0.9287220831876964
57611,15,74385544,74439143,4,1,6693,1.4702,0.07075,ISLR2,1.0,0.9287220831876964
342945,19,58803385,58863712,68,4,7104,1.469,0.070916,ZSCAN22,1.0,0.9287220831876964
90203,20,44427256,44481914,78,7,7848,1.469,0.070917,SNX21,1.0,0.9287220831876964
767558,7,135601503,135697204,250,20,7946,1.4686,0.070966,LUZP6,1.0,0.9287220831876964
136319,7,135601503,135697204,250,20,7946,1.4686,0.070966,MTPN,1.0,0.9287220831876964
23555,10,71141821,71281569,415,18,7770,1.4684,0.070991,TSPAN15,1.0,0.9287220831876964
27091,17,64796235,64891941,235,42,7600,1.468,0.071047,CACNG5,1.0,0.9287220831876964
8887,7,27743992,27879386,200,16,8162,1.4676,0.071107,TAX1BP1,1.0,0.9287220831876964
79159,22,38042680,38099718,111,11,7637,1.4675,0.071122,NOL12,1.0,0.9287220831876964
5998,9,116172009,116370023,380,9,8128,1.4658,0.071352,RGS3,1.0,0.9287220831876964
58517,14,73490221,73598749,177,18,7999,1.4657,0.071365,RBM25,1.0,0.9287220831876964
54107,9,116159515,116208029,72,5,7978,1.4646,0.07151,POLE3,1.0,0.9287220831876964
5003,11,2899327,2960175,105,22,7124,1.4646,0.071519,SLC22A18AS,1.0,0.9287220831876964
100169851,11,125623006,125671495,156,12,8065,1.4644,0.07154,PATE3,1.0,0.9287220831876964
10266,17,40878145,40925063,19,2,7890,1.4642,0.071568,RAMP2,1.0,0.9287220831876964
8495,11,7499996,7688537,586,49,7638,1.4642,0.071576,PPFIBP2,1.0,0.9287220831876964
5002,11,2885951,2956476,109,23,7095,1.4633,0.071687,SLC22A18,1.0,0.9287220831876964
348094,15,65169095,65261042,107,11,7340,1.4627,0.071769,ANKDD1A,1.0,0.9287220831876964
1906,6,12255529,12307427,76,14,7551,1.4618,0.071899,EDN1,1.0,0.9287220831876964
4710,3,120280128,120331258,33,5,7202,1.4616,0.071927,NDUFB4,1.0,0.9287220831876964
5681,16,67892175,67973581,27,2,7935,1.4614,0.071954,PSKH1,1.0,0.9287220831876964
326,21,45670721,45728102,149,22,7181,1.4613,0.071964,AIRE,1.0,0.9287220831876964
6935,10,31572825,31828742,171,4,6713,1.461,0.072007,ZEB1,1.0,0.9287220831876964
121665,12,121190313,121377155,381,13,7754,1.4592,0.072251,SPPL3,1.0,0.9287220831876964
51626,2,43966178,44065095,251,17,7825,1.4592,0.072258,DYNC2LI1,1.0,0.9287220831876964
11099,14,88922122,89056123,160,6,7989,1.459,0.072281,PTPN21,1.0,0.9287220831876964
5229,5,114536527,114634123,130,12,7766,1.4578,0.072445,PGGT1B,1.0,0.9287220831876964
88455,12,110401974,110487237,62,7,8006,1.4573,0.072516,ANKRD13A,1.0,0.9287220831876964
57369,15,35034642,35081782,151,17,7815,1.4566,0.072609,GJD2,1.0,0.9287220831876964
9466,19,14107552,14173731,39,3,6730,1.456,0.072702,IL27RA,1.0,0.9287220831876964
8805,7,138110079,138280333,216,15,7362,1.4557,0.072735,TRIM24,1.0,0.9287220831876964
3172,20,42949441,43071485,245,26,7691,1.4557,0.072741,HNF4A,1.0,0.9287220831876964
3351,6,78161948,78208120,93,9,7813,1.4556,0.07275,HTR1B,1.0,0.9287220831876964
146822,17,14129173,14175150,105,9,7384,1.4553,0.07279,CDRT15,1.0,0.9287220831876964
961,3,107751941,107844935,120,13,7702,1.4535,0.073037,CD47,1.0,0.9287220831876964
51077,14,75144817,75215323,60,5,7831,1.4535,0.073049,FCF1,1.0,0.9287220831876964
10217,3,37868669,38035960,189,16,7485,1.4534,0.073059,CTDSPL,1.0,0.9287220831876964
2151,5,75901307,75954259,236,13,7735,1.4532,0.073082,F2RL2,1.0,0.9287220831876964
2900,11,120347465,120869514,907,80,7718,1.4523,0.073215,GRIK4,1.0,0.9287220831876964
100505573,15,40580733,40628916,47,10,6923,1.4522,0.073228,INAFM2,1.0,0.9287220831876964
55652,12,48117426,48186536,205,23,7864,1.452,0.073247,SLC48A1,1.0,0.9287220831876964
84247,22,44878450,44929005,140,7,7781,1.4517,0.073298,LDOC1L,1.0,0.9287220831876964
64180,16,67999566,68049452,28,2,7763,1.451,0.073384,DPEP3,1.0,0.9287220831876964
391356,2,25003136,25051251,91,9,8000,1.4505,0.073462,PTRHD1,1.0,0.9287220831876964
64147,3,47259516,47359337,42,2,7459,1.4502,0.073508,KIF9,1.0,0.9287220831876964
7692,20,18233872,18307640,165,15,7930,1.4501,0.073521,ZNF133,1.0,0.9287220831876964
3607,17,80442594,80572483,269,22,7647,1.4494,0.073609,FOXK2,1.0,0.9287220831876964
54749,7,37925163,38001543,232,27,7817,1.4491,0.073659,EPDR1,1.0,0.9287220831876964
51016,14,24598081,24645837,41,9,7588,1.4485,0.073736,EMC9,1.0,0.9287220831876964
54941,18,29563445,29663154,154,19,7142,1.4483,0.07376,RNF125,1.0,0.9287220831876964
401258,6,36630628,36710960,227,26,7819,1.448,0.073804,RAB44,1.0,0.9287220831876964
338321,19,56209798,56284768,111,16,7419,1.448,0.07381,NLRP9,1.0,0.9287220831876964
51228,12,110278748,110353293,89,10,7983,1.4466,0.074009,GLTP,1.0,0.9287220831876964
51750,20,62254163,62337606,195,16,7583,1.4465,0.074016,RTEL1,1.0,0.9287220831876964
